text,label,,,,,"0=negative, 1=neutral, 2=positive"
„Ísland í hnotskurn“,1,,,,,
„Heyrði Steina kalla nafnið mitt“,1,,,,,
„Thelma er ennþá bara barn“,0,,,,,
Skítt að geta ekki notað völlinn,0,,,,,
Þetta var algjör draumur,2,,,,,
Eitt af því sem ég er stoltust af,2,,,,,
Þurfa einfaldan og skýran ramma,1,,,,,
Nýsköpunarþingið fer fram í dag,1,,,,,
Missir af leiknum við Ísland – misst rúm fjögur kíló,0,,,,,
Ekki einhugur um grásleppuna,1,,,,,
Lið Íslands klárt – enginn Björgvin Páll,1,,,,,
Ísland fékk stóran skell í Þýskalandi,0,,,,,
Mummi flokkar fræga fólkið í þrjá hópa – „… og svo ruslflokk“,0,,,,,
Ísland í þriðja flokki,1,,,,,
Andri Már leysir meiddan Hauk af hólmi,1,,,,,
Gallað frumvarp um vegabréfaáritanir,0,,,,,
Eftirsóttur Gísli samdi á Akranesi,1,,,,,
„Líkt og hann sé að falla á mann“,1,,,,,
Grunaðir um að selja fjölda ungmenna fölsuð skilríki,0,,,,,
Að rækta kærleikann,2,,,,,
Sölvi Tryggva ástfanginn í Suður-Afríku eftir enn eina skilnaðarstund,1,,,,,
Þurfum að vera þolinmóðar,1,,,,,
Ísland mætt á Evrópumótið í kokteilagerð,1,,,,,
Á ekki von á stórvægilegum breytingum,1,,,,,
Árni Páll endurskipaður í yfirstjórn ESA,1,,,,,
Rússar búa sig undir átök á norðurslóðum,1,,,,,
Eigum okkur allar risadraum,2,,,,,
Mesti heiður sem þjóð verður sýndur,2,,,,,
Grétar Örvarsson á grænni grein,1,,,,,
Stöðufundur á Laugardalsvelli 10.30,1,,,,,
Mikilvægt að mæta með rétt hugarfar,1,,,,,
Rök stjórnvalda um sameiningar halda ekki vatni,0,,,,,
Viðreisn hefur ekki áhuga á landsbyggðinni,0,,,,,
Slæmar fréttir eða tækifæri til úrbóta?,1,,,,,
Staðan sjaldan verið betri,0,,,,,
Norðurljósadans eftir metsnjókomu,1,,,,,
Gaman að taka þátt í sóknarleiknum,2,,,,,
Ísland á æfingamót í Frakklandi,1,,,,,
Byrjunarlið Íslands óbreytt,1,,,,,
Sannfærandi sigur og Ísland áfram í A-deild,2,,,,,
Ísland gengið lengst við veitingu dvalarleyfa,0,,,,,
Fór úr hælunum fyrir heimsfræga stjörnu: „Ég elska Ísland“,2,,,,,
Byrjuðu í gúmmíbátum,1,,,,,
"Geimurinn, gervihnettirnir og Gyllta hvelfingin",1,,,,,
"„Þegar gerð eru mistök, leiðréttir maður þau“",1,,,,,
Virðið í vatninu,0,,,,,
Segir Japani líta til Íslands í jafnréttismálum,1,,,,,
Gjaldabreytingar gegn orkuskiptamarkmiðum,1,,,,,
Íslenskur glímukóngur lagði alla,2,,,,,
Milljón viðskiptavinir,2,,,,,
Nægilega öflugt til að fara á markað,2,,,,,
Landsliðskonan á von á sín fyrsta barni,2,,,,,
Allt komið upp á borðið,1,,,,,
Ísland er ekki í skjóli,0,,,,,
Neita hjúkrunarfræðingi um ríkisborgararétt,0,,,,,
„Maður verður að reyna“,1,,,,,
„Boltinn fór fljótt að rúlla á ný“,1,,,,,
„Nýju Airbus-vélarnar opna tækifæri til þess að bæta við spennandi áfangastöðum“,2,,,,,
Þrenna Alexanders í mögnuðum sigri Íslands,2,,,,,
Deildar meiningar um framtíð grásleppuveiða,1,,,,,
Vill breyta greiðslumati vegna fasteigna,1,,,,,
Gervigreindin að taka verin yfir,1,,,,,
Lovísa Rós er Ungfrú Ísland Teen,1,,,,,
Þekktur leikari í nýrri herferð Íslandsstofu,1,,,,,
Mengunarreglugerð til endurskoðunar,1,,,,,
Íslandsvinkona í nýrri ChatGPT-herferð,1,,,,,
Samningur í höfn á milli Íslands og Nýja-Sjálands,1,,,,,
Kolefnisskatturinn út í heim og aftur heim til Íslands,1,,,,,
Pedersen áfram með íslenska landsliðið,1,,,,,
„Kominn tími til að þingheimur allur girði sig í brók“,1,,,,,
Fyrrum fegurðardrottning á von á öðru barni,1,,,,,
Moskítóflugur á Íslandi í erlendum miðlum,1,,,,,
Bubbi Morthens meðal þeirra sem styðja lyftusjóðinn,1,,,,,
Síminn gerir umtalsverðar breytingar,1,,,,,
„Við erum mjög spennt fyrir þessu“,2,,,,,
Vilja hætta krísuviðbragðinu,1,,,,,
Ísland með miklu sterkara lið,2,,,,,
Vara við alvarlegri svikaherferð á Íslandi,0,,,,,
Miðverðir Íslands sáu um Norður-Írland,1,,,,,
Vopn sem við höfum og notum,1,,,,,
„Mikilvægt að velja vel hverjir tækju þátt í orgíunni“,1,,,,,
Treysta á hafnir Íslands,2,,,,,
Íslenska krónan ekki hindrun,1,,,,,
Snorri vaknar ekki á morgnana og velur „þennan ofbeldisfulla lífsstíl“,0,,,,,
Moskítóflugur finnast á Íslandi,1,,,,,
Gestagangur frá morgni til kvölds,1,,,,,
Íslenskir læknanemar fagna norskri breytingu,1,,,,,
Ungmenni áhyggjufull vegna aðgerðaleysis ráðherra,0,,,,,
Bubbi: „Ég segi bara nei!“,0,,,,,
Lára um landsliðið: „Gæti ekki verið meira sama“,1,,,,,
Ísland vann brons á HM,2,,,,,
Víkingur hlýtur verðlaun Norðurlandaráðs,1,,,,,
Fá 160 milljónir fyrir heimilislausar konur,2,,,,,
Líkur á að 3.000 skipsflök séu við landið,1,,,,,
Allar líkur á að moskítóflugur séu komnar til að vera,1,,,,,
Prófa framleiðsluna á næsta ári,1,,,,,
Annað alvarlega slasað eftir bílveltu,0,,,,,
"Vilja sameina Farice, Neyðarlínuna og Öryggisfjarskipti",1,,,,,
Japanska járnfrúin tekin við völdum,1,,,,,
Þakka Vigdísi fyrir framlag hennar,2,,,,,
Norskur miðill fjallar um veikindi Árna,0,,,,,
„Alltaf þegar ég átti frí flaug ég úr landi“,1,,,,,
Sjaldgæft tækifæri til stækkunar,2,,,,,
Beint: Gervigreindarkapphlaupið og staða Íslands,1,,,,,
Segir Hjálmtý réttlæta aftökur,1,,,,,
Fagnaði landsliðssætinu með góðum leik,2,,,,,
Flýta framkvæmdum: Ísland verði í fararbroddi,1,,,,,
„Ekki hægt að segja að eitthvað skrítið hafi átt sér stað“,1,,,,,
Landsliðsþjálfarinn hefði mátt nýta hópinn betur,1,,,,,
Skiptar skoðanir um hunda- og kattahald,1,,,,,
„Við vorum tilbúin að prófa eitthvað nýtt“,1,,,,,
„Vegferð ríkisstjórnarinnar er pólitískt óábyrg“,0,,,,,
Hittust í tökum og giftu sig,1,,,,,
Verum ekki með vísifingurinn á lofti,0,,,,,
Nánara ESB-samstarf í forgang,1,,,,,
Líkti íslenska landsliðinu við Harlem Globetrotters,1,,,,,
Sextán manna hópur Íslands klár,2,,,,,
Grátlegt tap í Portúgal,0,,,,,
Grunnur lagður að auknu samstarfi við Þjóðverja,2,,,,,
Árni Gautur opnar sig um krefjandi veikindi,1,,,,,
"„Ef eitt finnur blóðlykt, þá koma hin fljótt“",1,,,,,
Ísland tapaði fyrir Færeyjum,0,,,,,
Enginn að vanmeta Færeyjar í dag,2,,,,,
Þéttum hópinn og komum sterkari til baka,1,,,,,
Bretland mætir ekki Litháen – óvíst með Ísland,1,,,,,
Regína lenti í tískuslysi á sviði: „Hrikalega óþægileg tilfinning.“,0,,,,,
Helmingslíkur á að við spilum við Breta,1,,,,,
„Held ég hafi góða fjarveru“,2,,,,,
„Þetta er nokkuð sem við verðum að laga“,1,,,,,
Spurði hvort ráðherra ætli að kæfa fyrirtækið,1,,,,,
Beint: Staða og þróun almannavarnamála á Íslandi,1,,,,,
Ísland mætir Grænlandi í kvöld,1,,,,,
Miðasalan hófst í dag,1,,,,,
Vonandi enginn íslenskur her á minni lífstíð,1,,,,,
Sérkennilegt samtal fyrir herlausa þjóð,0,,,,,
Arthur og Örn láta af störfum,1,,,,,
Þriðja og harðasta þorskastríðið,0,,,,,
„Ýmsir íhlutir sem hægt er að nota sem vopn“,1,,,,,
Hárprýði Einars til vandræða: „Ætluðu ekki að hleypa mér inn í landið“,0,,,,,
„Sá sem ekki lifir í skáldskap lifir ekki af hér á jörðinni“,1,,,,,
Arftaki Arons Einars loksins fundinn?,1,,,,,
Styrmir Hafliðason nýr framkvæmdastjóri Verne á Íslandi,1,,,,,
Verðum að vera tilbúin í allt,1,,,,,
Kaldsjávarkórallar í fyrsta sinn á válista,1,,,,,
Kínverjar hafa mikinn áhuga á Íslandi,1,,,,,
Eru þetta bestu staðirnir á Íslandi fyrir brúðkaupsmyndatökur?,1,,,,,
Lýsir reynslu heillar þjóðar,1,,,,,
Innhólfin fylltust af öskrandi nemendum,0,,,,,
Alltaf skemmtilegt að spila við Færeyjar,2,,,,,
„Vonandi að þeim líði vel“,2,,,,,
Hvirfilbylur vakti athygli í Mexíkó,1,,,,,
Erfitt fyrir mömmuhjartað að fara frá honum,0,,,,,
Sextán manna hópur Íslands klár,2,,,,,
Arnar grínaðist: „Þau voru bæði Gulla að kenna!“,0,,,,,
Simmi Vill deilir lífslexíu sinni,1,,,,,
IceGuys á krossgötum,1,,,,,
Fyrsti Íslendingur á svið eftir storminn 2016,1,,,,,
Ein bestu úrslitin í sögu Íslands,2,,,,,
Það búast allir við tapi frá okkur,0,,,,,
„Getum við breytt DNA-inu okkar aðeins?“,1,,,,,
Tveir úrslitaleikir fram undan,1,,,,,
Tókum það inn í þennan leik,1,,,,,
Það fyrsta sem þú þarft að gera er að trúa,1,,,,,
Baulað á ísraelska dómara: „Áhorfendur gera það sem þeir vilja“,0,,,,,
Simmi Vill deilir lífslexíu sinni,1,,,,,
Frakkar ósáttir: 45 mínútur af helvíti,0,,,,,
Rúmur helmingur landsmanna styður olíuleit,1,,,,,
Létta þarf framkvæmdina,1,,,,,
Best í 22. umferðinni - lið umferðarinnar,2,,,,,
IceGuys á krossgötum,1,,,,,
Stig sem gefur góða möguleika - þrír fengu tvö M,2,,,,,
Virðast hafa Ísland á heilanum,1,,,,,
Fyrsti Íslendingur á svið eftir storminn 2016,1,,,,,
Styrmir Hafliðason nýr framkvæmdastjóri Verne á Íslandi,1,,,,,
Mbappé er lykilmaður hjá okkur,2,,,,,
Sakar utanríkisráðherra um valdníðslu,0,,,,,
Besti leikur Íslands með boltann,2,,,,,
Aðalatriðið að halda okkur inni í keppninni,1,,,,,
„Við þurfum að trúa“,1,,,,,
Klappir og EFLA í samstarf,1,,,,,
Nýtt myndskeið sýnir atvikið í Reynisfjöru betur,2,,,,,
Pétur Jóhann fann lykilinn að betra formi,1,,,,,
Síðasti októberglugginn í bili,1,,,,,
Franskur stórsigur í riðli Íslands,1,,,,,
Langt síðan menntskælingar gleymdu Jónasi,1,,,,,
Frækið jafntefli Íslands gegn Frakklandi,1,,,,,
Úkraína vann í riðli Íslands,1,,,,,
Jafntefli á móti Frökkum geðveik úrslit,1,,,,,
Stefnum á úrslitaleik á móti Úkraínu,1,,,,,
Helvíti stressaður á bekknum,0,,,,,
Arnar grínaðist: „Þau voru bæði Gulla að kenna!“,0,,,,,
Komum til baka en klúðruðum því aftur,0,,,,,
Vantaði ákveðna yfirvegun og ró,0,,,,,
Þeir refsa okkur illa,0,,,,,
Ekki tekið þátt í jafn skrítnum leik lengi,1,,,,,
Mjög skrítinn fótboltaleikur,1,,,,,
200 mílna lögsaga í 50 ár,1,,,,,
67% vilja að Ísland hætti við ef Ísrael tekur þátt,1,,,,,
Er íslenskt samfélag barnvænt?,1,,,,,
„Hef áhyggjur af mér sjálfri því ég les svo lítið“,0,,,,,
Hvar lærðir þú um fjármál? En börnin þín?,1,,,,,
Litlar sem engar umbætur átt sér stað,0,,,,,
„Tilvera þín er í sjálfu sér pólitísk yfirlýsing“,1,,,,,
Eyfi vaknaði við vítiskvalir: „Ég hef bara aldrei lent í öðru eins á ævinni“,0,,,,,
Eyjar og sker áfram eign Reykjavíkur,1,,,,,
Hefur leikið golf í yfir 50 löndum,1,,,,,
Dulúð og draumkennd stemning,1,,,,,
Ver hundruð milljóna króna framlög ríkisins,1,,,,,
„Menn eru klárir í þetta“,2,,,,,
TikTok: „Hvar er besta að baða sig?“,1,,,,,
„Þurfum að vera mjög einbeittir“,1,,,,,
Auðmjúkir gagnvart þjóðinni,2,,,,,
Græn orka gengur á fiskimið,1,,,,,
Auðmjúkir gagnvart þjóðinni,2,,,,,
„Skil ekki hvernig þeir meðtaka allar þessar upplýsingar“,0,,,,,
Hefði verið hægt að stöðva stríðið fyrr,1,,,,,
Verst að heyra öskrin,0,,,,,
Græn orka gengur á fiskimið,1,,,,,
Fólkið að koma til að sjá okkur,1,,,,,
Stefnan glæpur gegn mannkyninu,0,,,,,
Þjálfarinn ósammála blaðamanni um Ísland,0,,,,,
Lausir miðar á leik kvöldsins,1,,,,,
„Munum leggja allt í sölurnar“,2,,,,,
Þetta voru aulamistök,0,,,,,
Vill rannsókn á afdrifum barna eftir vistun,1,,,,,
Ísland fékk „sannarlega undanþágur“,1,,,,,
Offramleiðsla úti um allan heim,0,,,,,
Segist ætla af stað með eina vél í júní,1,,,,,
Þjóðin á bak við okkur,2,,,,,
Björk biður stjórnvöld að bregðast við,1,,,,,
Myndir: Mótmælendur fóru inn í ráðuneytið,1,,,,,
Dómaraparið fer á fjórða Evrópumótið í röð,1,,,,,
„Hljómar eins og miðlífskrísu aðhaldskerfi“,1,,,,,
Matti Matt: „Ekkert búið að breytast“,0,,,,,
Kalt fyrir hrokafulla Frakka,0,,,,,
Sögulegur dagur sem gefi von um frið,2,,,,,
Finnska sendiráðið aðstoðar Möggu Stínu,1,,,,,
Óveðurský yfir íslenskri ferðaþjónustu,0,,,,,
Um ekkert að semja í aðildarviðræðum,0,,,,,
Ástæða til að skoða stöðu ríkisins á póstmarkaði,1,,,,,
Í betra leikformi en í síðasta verkefni,2,,,,,
Jón Gnarr: „Fólk var frekar þurrt á manninn“,0,,,,,
Framtíðin er meira en fjögur ár,1,,,,,
Leikmaður París SG ekki með gegn Íslandi,1,,,,,
Fyrsta skarlatsrækjan í tvo áratugi,1,,,,,
Kennaramenntun undirbýr nema verr en áður,0,,,,,
Vilja að Mbappé verði hvíldur gegn Íslandi,1,,,,,
Ísland virðist sér á báti meðal Norðurlandanna,1,,,,,
Krefst lífstíðardóms yfir Íslendingnum,1,,,,,
Þjóðaröryggisráð fundaði um óæskilega dróna,0,,,,,
SUS vill stöðva afgreiðslu hælisumsókna,1,,,,,
Áfall fyrir andstæðinga Íslands,0,,,,,
Uppspretta nýrra verka,1,,,,,
Norrænu ríkin taka öll þátt nema Ísland,0,,,,,
Þvílíkt stoltur að sjá pabba á vellinum,2,,,,,
Leigusalar þegar haft samband við Icelandair,1,,,,,
Ákall frá fjölskyldu Möggu Stínu sem var handtekin,1,,,,,
Stórtíðindi í íþróttum þroskahamlaðra,1,,,,,
"Munu slá sér á brjóst og segja „þetta tókst""",0,,,,,
Ekki fjármagna endalok mannkyns,1,,,,,
Arctic Fish sameinaði fjölskylduna fyrir vestan,1,,,,,
Spillingin geti teygt sig í kosningar,0,,,,,
„Matarævintýri á TIDES – ferð um íslenska náttúru á disknum“,1,,,,,
Ísland gæti orðið þriðji stærsti laxaframleiðandinn,1,,,,,
Stjörnurnar ekki með gegn Íslandi?,1,,,,,
Best ef áunnin og greidd vinna saman,1,,,,,
„Flest ríki eru bara með her“,1,,,,,
Samvinna sem leiðir af sér sjálfbærni,1,,,,,
Meira íþyngjandi fyrir Ísland en aðrar eyjar,0,,,,,
Instagram: „Besta partý í langan tíma“,2,,,,,
Átti að standa skil á rúmum milljarði næsta dag,1,,,,,
Okkar borg – Þvert á flokka býður fram,1,,,,,
Enska ráðandi eftir nokkra áratugi að óbreyttu,1,,,,,
Úramarkaðurinn: Indland sækir á meðan Kína gefur eftir,1,,,,,
Bjóða nú betri greiningu fyrir fiskeldi,1,,,,,
„Atlaga að íslenskum mjólkuriðnaði“,0,,,,,
„Vonarneisti fyrir konur og stúlkur“,2,,,,,
„Þarf að gæta þess að gera mig ekki vanhæfan“,1,,,,,
Aðilar atvinnulífsins í góðum gír,2,,,,,
Stutt í leik við Ísland og stjörnunnar æfðu ekki,0,,,,,
Fjórir nýliðar í U21-árs hópnum,1,,,,,
Í úrslit á sterku bridsmóti,1,,,,,
K100 snýr við blaðinu,1,,,,,
„Þetta þarf ekki að vera svona leiðinlegt“,1,,,,,
Áfengisskattar á Íslandi langhæstir,1,,,,,
Lagarfoss hefur yfirgefið landið,0,,,,,
Þjóðaröryggisráð kallað til fundar í dag,1,,,,,
Mennta framtíð fiskeldisgeirans á Íslandi,1,,,,,
Beint: Er gervigreindin alvöru tækifæri fyrir Ísland?,1,,,,,
Ísraelar stöðva hjálpargagnasiglingu,1,,,,,
Vélfag skorar á utanríkisráðherra,0,,,,,
Áköf mótmæli í miðbænum,0,,,,,
Það er nóg að gera neðansjávar,1,,,,,
„Eitthvað sem gerist hjá karlmönnum þegar þeir verða fertugir“,1,,,,,
Uppselt á báða leiki Íslands,2,,,,,
Tvær breytingar á landsliðshópnum,1,,,,,
Þetta viltu ekki heyra þegar þú ert að skilja,0,,,,,
Ungfrú Ísland með þeim yngstu: „Á svipuðum aldri og foreldrar mínir“,1,,,,,
Tvær breytingar á landsliðshópnum,1,,,,,
Efnahagsáhrif falls Play hverfandi,1,,,,,
Sama manneskjan tali við sjálfa sig í spegli,1,,,,,
Múlakaffi í nýrri farþegamiðstöð,1,,,,,
Arnar hreinskilinn í máli Jóhanns Bergs,1,,,,,
Ekkert votlendi endurheimt,0,,,,,
Arnar: Hvenær gerðist það síðast?,1,,,,,
Tilkynntu nýtt framlag Íslands,2,,,,,
Þetta viltu ekki heyra þegar þú ert að skilja,0,,,,,
Ungfrú Ísland með þeim yngstu: „Á svipuðum aldri og foreldrar mínir“,1,,,,,
Instagram: Ásdís Rán elskar að vera á lausu,1,,,,,
Kaffideginum verður fagnað með stæl,2,,,,,
Átta bestu í bransanum láta keflið ganga í Hörpu,1,,,,,
Veðmálasíður hafi áhrif á úrslit í yngri flokkum,1,,,,,
„Sprakk út“ á 20 mínútum – stórstjörnur gefa vinnu sína í kvöld,1,,,,,
Íslendingar keyra frekar 200 metra í búðina,0,,,,,
Gengur laus eftir líkamsárás við Gullfoss,0,,,,,
„Ég er að læra að vera móðir fjögurra barna í nýju landi“,1,,,,,
„Áhyggjuefni fyrir lítil ríki eins og mitt eigið“,0,,,,,
„Mig langaði að láta lífið reyna meira á mig“,2,,,,,
Fór Ísland nokkuð á hliðina?,1,,,,,
Logi ákvað að einblína á smáatriðin,1,,,,,
Kristrún ávarpaði þingið: „Fyrirmyndir skipta máli“,1,,,,,
Þorgerður: „Við þurfum að vera viðbúin“,1,,,,,
Ótrúlegt hvað fólk er til í að leggja á sig án launa,2,,,,,
Glæsileg endurkoma íslensku strákanna,2,,,,,
Boðið upp á vændi á snyrtistofum á höfuðborgarsvæðinu,0,,,,,
Fjölmennasta lið Íslands á HM,1,,,,,
Ísland „algjörlega varnarlaust“ gagnvart nýrri ógn,0,,,,,
Genís í sókn á erlendum markaði,1,,,,,
Ráðherra virðist átta sig á að nota fagaðila,1,,,,,
Sníkti tyggjó af alþingismanni og opnaði bílhurð á ferð og,0,,,,,
Frábær karakter hjá íslensku drengjunum,2,,,,,
SKE vill geta sótt gögn á heimili stjórnenda,1,,,,,
Engin köld svæði á Íslandi,1,,,,,
Gerði við bíla undir vökulu auga Danakóngs,1,,,,,
Notkun á reiðufé mögulega takmörkuð,1,,,,,
Ekki aðeins forsætisráðherra heldur einnig móðir,2,,,,,
Mikilvægt að efla öryggi á Keflavíkurflugvelli,1,,,,,
Friðrik Danakonungur fylgdist með kaffihæfileikum Daníels á Euroskills,1,,,,,
Leggur til að flytja fanga úr landi,1,,,,,
„Stundum finnst mér smá eins og borgin sé lifandi tilraunastofa“,1,,,,,
„Að við höfum valdið vonbrigðum eru mjög stór orð“,0,,,,,
Með þetta nafn varð ég að bjarga fólki!,1,,,,,
Tyrkirnir spenntir fyrir tónlistinni hans Loga,2,,,,,
Megum ekki sitja eftir í gervigreindarkapphlaupinu,2,,,,,
Svipmynd brugðið upp af skólakerfinu,1,,,,,
Syrgir son sinn: Stofnanir og kerfi hjálpa ekkert,0,,,,,
Erfitt að segja Sádum og Norðmönnum að hætta að dæla,1,,,,,
Patryk frá Póllandi nú í bæjarstjórn,1,,,,,
Segir Viðreisn afhjúpa sig,1,,,,,
„Held að ég muni alltaf daðra eitthvað við tónlistina“,1,,,,,
Heitir norrænu kynjahlutfalli í Japan,1,,,,,
"Samtímamaður okkar, Snorri Sturluson",1,,,,,
„Tók mig hálfa öld að ná hundraðkalli“,1,,,,,
Kveður þú sumarið á einum fallegasta stað landsins?,2,,,,,
Þorgerður eltist ekki við orð Hjartar,0,,,,,
„Evrópa og Bandaríkin haldi áfram að standa saman“,2,,,,,
Hafþór vann NBA-stjörnu í körfubolta,2,,,,,
Ísrael gyrði sig í brók,0,,,,,
Jamal Klængur: „Ég veit ekkert hverju ég á að búast við“,0,,,,,
Ekkert sem styðji staðhæfingar um tugþúsund milljarða ávinning,0,,,,,
Ísland upp um fjögur sæti,2,,,,,
Skynsemin ráði við olíuleit,1,,,,,
„Það er Lína í okkur öllum“,1,,,,,
Ein nyrsta fornleifarannsókn heims,1,,,,,
„Ísland er í raun einn stór leikvöllur“,1,,,,,
Gagnrýna íslenska þjónustu: „Þá labba ég bara beint út“,0,,,,,
Rampa nú upp Úkraínu,2,,,,,
Eldræða Arons – harðorður í garð HSÍ,0,,,,,
Fiskveiðar og vernd líffræðilegrar fjölbreytni,1,,,,,
Árs námshlé algengt eftir stúdentsprófið,1,,,,,
Raunsæi í utanríkismálum,1,,,,,
Ísland er háskattaríki,1,,,,,
Logi ræddi samskipti sín við landsliðsþjálfarann,1,,,,,
Þakkar Íslandi fyrir stuðninginn,2,,,,,
Nýta íslenska þekkingu,1,,,,,
Líkti ríkisstjórnarsamstarfinu við matarboð,1,,,,,
Samdráttur í byggingariðnaði áhyggjuefni,0,,,,,
Allra frægasti pikkólóflautuleikarinn heldur tónleika,2,,,,,
Ríkisstyrkir í sjávarútvegi verði takmarkaðir,1,,,,,
Japanir vita nú meira um Ísland,2,,,,,
Telur að loftslagsmarkmið náist,2,,,,,
Ísland á hættulegum stað vegna vanrækslu,0,,,,,
Sviðsmyndir frumvarpsins,1,,,,,
Valdaframsalsmálið (bókun 35) útskýrt,1,,,,,
Heilsuhraðall gangsettur,1,,,,,
Upplifði tráma vegna Rottweilerhunda,1,,,,,
Icelandair tekur í notkun Airbus-flughermi,1,,,,,
Daníel Tristan verðlaunaður,2,,,,,
Endurheimt votlendis hagkvæmust,2,,,,,
„Markmiðið að stoppa umferðina“,1,,,,,
„Þarna ertu bara nakinn fyrir framan alla“,0,,,,,
„Ísland er að verða segull fyrir þessa sprota“,2,,,,,
Tækifærin fyrir hendi en virkja þarf kraftinn,1,,,,,
Íslensk olíuleit er öryggismál,1,,,,,
„Er þetta eitthvert grín?“,1,,,,,
Útlendingar afpláni refsidóma í eigin landi,1,,,,,
„Lífið er alltaf á milljón“,1,,,,,
Ísland stendur í stað – Spánn í toppsætið,2,,,,,
Ferðamenn vilja ekki rafmagn,1,,,,,
„Mamma mín vissi ekki hvað Ísland var“,1,,,,,
Hvar eru bráðaaðgerðirnar í húsnæðismálum?,1,,,,,
