text,label,,,,,"0=negative, 1=neutral, 2=positive"
United-maður­inn æfði í ís­lensku landsliðstreyj­unni,1,,,,,
Auk­in varnar­út­gjöld glæða markaðinn,2,,,,,
Ísland í undanúr­slit,1,,,,,
Skelli­hló að spurn­ing­unni: „Ætla ekki að segja þér það!“,1,,,,,
Gló­dís nýt­ur sín í botn sveita­sæl­unni,2,,,,,
Keypti felli­hýsi og ætl­ar að ferðast um Ísland í sum­ar,1,,,,,
Væta í flest­um lands­hlut­um,1,,,,,
Raun­hag­kerfið stend­ur vel,2,,,,,
Haldið upp á fjórða júlí í Reykja­vík,1,,,,,
Ást hef­ur áhrif á ham­ingju fólks,1,,,,,
„Með því fal­legra sem maður hef­ur séð á æv­inni“,2,,,,,
„Geðveikt að fá að gera þetta með henni“,0,,,,,
Hefði ekki getað ímyndað sér þetta þegar hún var pínu­lít­il,1,,,,,
„Arn­ar Lauf­dal er kóng­ur­inn“,2,,,,,
Hinrik ætl­ar sér að vinna gullið í Bocu­se d´Or,2,,,,,
Sterk­ur sig­ur drengj­anna,2,,,,,
Lilja Sif krýnd Miss Supr­anati­onal 2025,1,,,,,
Annað stórt högg fyr­ir mót­herja Íslands,2,,,,,
Fékk erfiða spurn­ingu á æf­inga­svæðinu,0,,,,,
Hækk­um í gleðinni á Ak­ur­eyri,2,,,,,
„Ég veit að það er klisju­kennt að segja það“,0,,,,,
Sterk­ur sig­ur Íslands gegn Póllandi,2,,,,,
Miklu skemmti­legra mark­mið en á síðasta móti,2,,,,,
Hef­ur fulla trú á góðri byrj­un Íslands,2,,,,,
Tel að Ísland geti unnið riðil­inn á EM,2,,,,,
Veiðigjöld auka ekki út­svar­s­tekj­ur,0,,,,,
„Nei­kvæðar af­leiðing­ar fyr­ir ís­lensk heim­ili“,0,,,,,
OECD bend­ir á flókið reglu­verk á Íslandi,1,,,,,
Far­inn frá Blik­um,1,,,,,
Úrkoma fram und­an en sól­arglæta í kort­un­um,1,,,,,
Lang­tíma­lausn­in felst í tveggja ríkja lausn,1,,,,,
Einn sig­ur og eitt tap hjá ís­lensku drengj­un­um,1,,,,,
Inn­köll­un vegna gler­brots í vín­flösku,1,,,,,
Far­and­bak­ari á vakt­inni í Bern­höfts­bakarí,1,,,,,
Svekkj­andi tap ís­lensku strákanna,0,,,,,
Sann­fær­andi sig­ur á Serbum,2,,,,,
„Spennt að taka til í rúst­un­um“,1,,,,,
Verið að „slátra“ 60 ára gömlu fyr­ir­tæki,0,,,,,
Kepp­andi í Love Is­land á ís­lenska stjúp­syst­ur,1,,,,,
"Eiga enga sök, en bera all­an skaðann",0,,,,,
Frá­bær sig­ur stelpn­anna á Svíþjóð,2,,,,,
Skaðinn er skeður á Pat­reks­firði,0,,,,,
Tvö pró­sent lík­ur á að Ísland vinni EM,0,,,,,
„Hafró og Fiski­stofa hysji upp um sig“,0,,,,,
"Útlönd, bara án vega­bréfs­ins: „Topp fimm í heim­in­um“",1,,,,,
Gerið ráðstaf­an­ir til að vera laus,1,,,,,
Ár umbreyt­inga hjá 66°Norður,1,,,,,
Blá­fugl fær 126 millj­óna sekt,1,,,,,
Meg­um ekki gera þetta að kistu,0,,,,,
Um­sókn­um um vega­bréfs­árit­an­ir fjölg­ar,1,,,,,
Trump „sterk­ur og áhrifa­rík­ur karakt­er“,1,,,,,
Sögu­leg­ur samn­ing­ur und­ir­ritaður,2,,,,,
Veita 150 millj­óna viðbótar­fram­lag til UN­RWA,1,,,,,
Ísland vann og spil­ar um For­seta­bik­ar­inn,2,,,,,
Lé­leg staða mennta­kerf­is­ins skaðar fram­leiðni,0,,,,,
Fram­boð raf­orku ann­ar ekki eft­ir­spurn,0,,,,,
Pen­ing­arn­ir fara ekki inn á er­lend­an banka­reikn­ing,1,,,,,
156% hækk­un á verðlauna­fénu á EM,1,,,,,
Gest­gjaf­arn­ir unnu síðasta leik sinn fyr­ir EM – Nor­eg­ur tapaði,1,,,,,
Tel­ur sam­ræmt náms­mat nauðsyn­legt,1,,,,,
„Við get­um unnið öll lið“,2,,,,,
Mót­herj­ar Íslands töpuðu naum­lega,0,,,,,
Eft­ir­lík­ing­ar al­geng­ar í ís­lensk­um skart­gripa­heimi,0,,,,,
NATO stend­ur sterk­ara eft­ir,2,,,,,
Banda­rísk­ur áhrifa­vald­ur hélt ís­lenskt brúðkaup,1,,,,,
Gleðin tek­ur yfir Borg­ar­byggð um helg­ina,2,,,,,
Verðmæt­in sem virðast leyn­ast í Kviku,1,,,,,
Alþjóðleg­ir frum­kvöðlar verðlaunaðir á Íslandi,1,,,,,
Gísli val­inn í úr­valslið Evr­ópu,1,,,,,
Sögu­leg ákvörðun í Haag: Stór­auka út­gjöld,1,,,,,
Væri gríðarlega dýrt og þjónaði litlu gagni,0,,,,,
Svein­dís: „Ætlum ham­ingju­sam­ar á EM“,2,,,,,
Kristrún ræddi við Trump: Hvatti til vopna­hlés,1,,,,,
Ísland tapaði fyr­ir Finn­landi,0,,,,,
Irma sló Íslands­metið í Mari­bor,1,,,,,
„Þarft að vera smá klikkaður“,1,,,,,
Þor­vald­ur: „Hún mun gjósa“,1,,,,,
Erna sigraði í Slóven­íu,2,,,,,
Er­lend­ir þjóðarleiðtog­ar þakk­lát­ir Íslandi,2,,,,,
„Rétti tíma­punkt­ur­inn til þess að fara“,1,,,,,
17 ára sló Íslands­metið og sigraði í Slóven­íu,2,,,,,
Glæsi­leg­ur sig­ur Íslands í Slóven­íu,2,,,,,
Um­deild bygg­ingaráform Blá­skóg­ar­byggðar,1,,,,,
Sagði Trump heill­andi: Svandís er ósam­mála,1,,,,,
Vara við hækk­un raf­orku­verðs,1,,,,,
Lok­un hefði áhrif á Ísland,1,,,,,
In­sta­gram: Hit­inn fór yfir hættu­mörk,0,,,,,
Ísland gjör­sigraði Mexí­kó,2,,,,,
Færri ferðamenn en meiri tekj­ur,1,,,,,
Reykja­vík­ur­fund­ur um sprengju­leit í Úkraínu,1,,,,,
Hval­ina mun reka inn á borð sveit­ar­fé­laga,1,,,,,
Magnaður sig­ur Fær­ey­inga,2,,,,,
„Heim­ur­inn þarf á því að halda sem aldrei fyrr“,1,,,,,
Ísland hef­ur keppni í Slóven­íu í dag,1,,,,,
Strák­arn­ir unnu með 20 marka mun,2,,,,,
Herða skuli eft­ir­lit með dýra­fóðri,1,,,,,
Fáum von­andi svona aðstöðu einn dag­inn,1,,,,,
Ísland með góða for­ystu í Slóven­íu,2,,,,,
Andrea sló Íslands­metið í Slóven­íu,1,,,,,
Þrír sigr­ar í viðbót og Ísland að stinga af,2,,,,,
Heit­ustu Íslend­ing­arn­ir um þess­ar mund­ir,1,,,,,
Ísland hafi burði til að stofna her,1,,,,,
Þetta skók okk­ur rétt fyr­ir EM,1,,,,,
Senda þjóðinni skila­boð um varn­ar­mál,1,,,,,
Til­finn­ing lög­reglu að fylgst sé með póst­send­ing­um,0,,,,,
Ætla að bera bæk­urn­ar úr turn­in­um,1,,,,,
Sá draug á Sigluf­irði,0,,,,,
Ný aðferð við tóbaks­söl­una,1,,,,,
Gæt­um séð raun­veru­leg áhrif eft­ir 5-10 ár,1,,,,,
Ísland leiðir stofn­un nýs sér­staks dóm­stóls,2,,,,,
„Íran er ógn“,0,,,,,
Inn­rit­un stærsta ár­gangs sög­unn­ar,1,,,,,
„Ríki og leiðtog­ar gerðir ábyrg­ir“,1,,,,,
Ísland tek­ur þátt í aðgerðum gegn skugga­flota Rússa,1,,,,,
Ísland tapaði í Ung­verjalandi,0,,,,,
Mennt­un og geðheil­brigði úkraínskra barna í for­grunni,1,,,,,
Auðlinda­gjöld ekki rædd við full­trúa sveit­ar­fé­laga,0,,,,,
Ísland sleg­ist um efsta sæti í verðlagi í ár­araðir,1,,,,,
Viðskipta­vin­ir færri á nýj­um stað,0,,,,,
Ísland vann en komst ekki áfram,1,,,,,
"Elta ekki norn­ir, held­ur dýr­linga",1,,,,,
Raf­mynt­ir ryðja sér til rúms í greiðslumiðlun,1,,,,,
Árás­in mikið áhyggju­efni,0,,,,,
44 millj­arðar eft­ir í land­inu,1,,,,,
„Þú verður að byrja að skríða áður en þú byrj­ar að hlaupa“,1,,,,,
Sam­keppn­is­hæfni Íslands eykst milli ára,2,,,,,
„Á Íslandi eru all­ir steypt­ir í sama mót“,1,,,,,
Tap í fyrsta leik ís­lensku strákanna,0,,,,,
Rún­ar verður eft­ir­litsmaður á EM,1,,,,,
Varaþingmaður hneykslaður á „skríls­lát­um“ á 17. júní,0,,,,,
Fór ham­förum í sigri Fær­eyja,0,,,,,
Minnst fjór­ir Íslend­ing­ar í Ísra­el og níu í Íran,1,,,,,
Kosn­inga­rétt­ur kvenna 110 ára í dag,2,,,,,
Ung­ir frum­kvöðlar heiðraðir í Hörpu,2,,,,,
Borg­in held­ur kven­rétt­inda­dag­inn hátíðleg­an,2,,,,,
Skoraði 17 mörk í jafn­tefli gegn Fær­eyj­um,2,,,,,
Hefja sam­starf gegn skipu­lagðri brot­a­starf­semi,1,,,,,
Þör­unga­brauð og -bolla­kök­ur,1,,,,,
Skít­hrædd­ur fyrst þegar há­hyrn­ing­ar um­kringdu hann,0,,,,,
Úr brjósta­gjafa­bol í amm­óní­ak,1,,,,,
ESA skoðar tóbaks­sölu ÁTVR,1,,,,,
Rúm­en­ía kom­in áfram í riðli Íslands,1,,,,,
Ísland vann silf­ur á NM – Kol­brún í úr­valsliðinu,2,,,,,
Seg­ir marg­borga sig að fjár­festa í veg­um,2,,,,,
Meiðslin breyttu öllu,1,,,,,
Lýsa efa­semd­um um ráðgjöf Hafró,1,,,,,
Mynd­ir: Mót­mæltu hæl­is­leit­enda­stefnu stjórn­valda,1,,,,,
Baðlón við Holtsós í skipu­lags­ferli,1,,,,,
Sigruðu Fær­ey­inga í Lúx­em­borg,2,,,,,
„Þetta er gæðastimp­ill og ótrú­lega dýr­mæt reynsla“,2,,,,,
Fá­heyrður þing­fund­ur á sunnu­degi,1,,,,,
Frí­höfn­in eins og „sov­ésk versl­un“,1,,,,,
Ferðuðust frá Bras­il­íu í Úlfarsár­dal­inn,1,,,,,
Um hvað snýst þessi bók­un 35?,1,,,,,
Kynnt­ust í átt­unda bekk og eiga nú sam­an fyr­ir­tæki,1,,,,,
Niður­stöður liggja fyr­ir um þjóðina,1,,,,,
Stjórn­völd beri ábyrgð á færri ný­skrán­ing­um raf­bíla,0,,,,,
Kynn­ast „litlu Kö­ben“,1,,,,,
„Mette-Ma­rit óskaði eft­ir því að tala við mig“,1,,,,,
Íkorn­arn­ir voru ís­lensk­ir,1,,,,,
Flug­urn­ar verða að vera sexí og fal­leg­ar,1,,,,,
„Fyrst og fremst stolt af þjóðinni minni“,2,,,,,
„Ver­öld­in er svo sann­ar­lega ekki full­kom­in“,0,,,,,
Órói í sam­fé­lag­inu og gild­um ógnað,0,,,,,
Ísland efst á lista yfir jafn­rétti kynj­anna,1,,,,,
Óvenju heit­ur straum­ur fyr­ir norðan,1,,,,,
Snorri hnýt­ir í stöll­urn­ar í Komið gott,1,,,,,
„Ísland gaf okk­ur mjög mikið“,2,,,,,
Naloxo­ne í öll fang­elsi lands­ins,1,,,,,
Verk­efni að vinna,1,,,,,
Fylla á í Fær­eyj­um því Ísland er of dýrt,1,,,,,
Þor­steinn til­kynnti loka­hóp­inn fyr­ir EM,1,,,,,
Jökl­ar bráðnuðu hraðar í maí,1,,,,,
Innkalla skinku­sal­at,1,,,,,
Seg­ir ræðu ráðherra stefnu­mark­andi,1,,,,,
„Hoppuðu hæð sína af kæti“,2,,,,,
Af­mæl­is­veisla Karls Breta­kon­ungs á Íslandi,1,,,,,
Trúi því að júlí verði okk­ur feng­sæll,2,,,,,
"Amar­oq sæk­ir 7,6 millj­arða og ný leyfi",1,,,,,
Svona hljóm­ar ís­lenska sum­arið,1,,,,,
Tap í spennu­leik gegn Fær­ey­ing­um,0,,,,,
Sig­ur í spennu­leik í Lúx­em­borg,2,,,,,
Gift­ust í óveðri á Ísaf­irði í júlí,1,,,,,
Mörg fyr­ir­tæki sýna Jap­an áhuga,2,,,,,
Fjór­ar kyn­slóðir á YouTu­be,1,,,,,
Hnatt­ræn hlýn­un jók lík­ur og hlý­indi hita­bylgju,1,,,,,
Mynd­ir: Grím­an af­hent,1,,,,,
EM-hóp­ur­inn kynnt­ur á föstu­dag,1,,,,,
Opið fyr­ir hryðju­verka­menn og smygl­ara,0,,,,,
Stóraf­mæli en fjöldi áskor­ana fram und­an,1,,,,,
Guðrún: „Hingað og ekki lengra“,1,,,,,
Ólust upp við ótta og ör­ygg­is­leysi,0,,,,,
Ekki tími fyr­ir tafa­leiki stjórn­ar­and­stöðunn­ar,1,,,,,
Rík­is­stjórn Kristrún­ar sam­eini ekki þjóðina,0,,,,,
Sæmd­ur breskri heiðursorðu,2,,,,,
Íslensk fjög­urra barna móðir ákvað að taka hlut­ina í eig­in hend­ur,1,,,,,
Meg­in­starf­semi Play til Möltu og Litáen,1,,,,,
Eins og sum­ir væru sprautaðir með kæru­leys­is­lyfi,0,,,,,
Ragn­ar hlaut heiður­sviður­kenn­ingu,1,,,,,
Ísland niður um eitt sæti,0,,,,,
Leik­sig­ur árs­ins,2,,,,,
Ein mesta kynn­ing­in á Íslandi,2,,,,,
Varaði starfs­fólk sund­laug­ar­inn­ar við syni sín­um,0,,,,,
Hægt að skipta land­inu í verðsvæði,1,,,,,
Íslensk sendi­nefnd á WorldPri­de í Washingt­on,1,,,,,
Svip­mynd: Krefj­andi verk­efni er besti skól­inn,2,,,,,
Bók um Vig­dísi vakti at­hygli í Tókýó,1,,,,,
Ísland tapaði fyr­ir Ísra­el,0,,,,,
Þögul ganga til áminn­ing­ar um Gasa,1,,,,,
Svona lít­urðu best út á ferðalag­inu,2,,,,,
„Þið eruð fólkið á Íslandi“,1,,,,,
Þriggja marka tap í loka­leikn­um,0,,,,,
Kári fór á kost­um í Ála­borg,2,,,,,
Kól­umbía reynd­ist Íslandi erfið,0,,,,,
Landsliðsmenn hress­ir á síðustu æf­ing­unni,2,,,,,
Mót­herj­ar Íslands óákveðnir,1,,,,,
Rokkað und­ir rúst­un­um,1,,,,,
All­ar helstu par­tí­dís­ir þessa lands und­ir sama þaki,1,,,,,
Ísland nýtti ekki liðsmun­inn í Belfast,1,,,,,
Þessi hlutu Grím­una í ár,1,,,,,
Aðskil­in frá móður sinni í tvö ár: „Góða nótt“,2,,,,,
Varn­artengd út­gjöld auk­in hægt,1,,,,,
Kjart­an Ragn­ars­son hlaut heiður­sverðlaun Grím­unn­ar,2,,,,,
Hiti nái lík­lega yfir 30 gráður á sum­um stöðum,1,,,,,
Boða til annarra mót­mæla á Aust­ur­velli,1,,,,,
Héldu mark­inu hreinu gegn Bras­il­íu,2,,,,,
Geng­ur lengra norður en áður,1,,,,,
FÍB kvart­ar til Sam­keppnis­eft­ir­lits­ins,0,,,,,
Auk­in eft­ir­spurn eft­ir því að lána,1,,,,,
Útnefnd verðmæt­asti fagaðil­inn hjá Microsoft,2,,,,,
Sara dró Norður-Írland handa Íslandi,1,,,,,
Gætti ekki að sér og varð vald­ur að bana­slysi,0,,,,,
Þor­steinn um Norður-Írland: Góður drátt­ur,2,,,,,
Áhersla á bók­un 35 vek­ur upp spurn­ing­ar,1,,,,,
Örugg­ur sig­ur Lúx­em­borg gegn Íslandi,2,,,,,
Stóriðja aft­ur „kúl“,1,,,,,
Glæsi­leg­ur sig­ur Íslands í Glasgow,2,,,,,
Sæt­ur sig­ur á Skot­um (mynd­ir),2,,,,,
Mjög hag­stæð niðurstaða,2,,,,,
"Svitnað, sungið og grátið í svetti",1,,,,,
Þor­gerður far­in að finna til þreytu?,1,,,,,
Það andaði ró- og góðsemd af sviðinu,0,,,,,
Fögnuðu sigr­in­um í Fal­kirk (mynd­skeið),1,,,,,
Abler þjón­ust­ar bresk risa­fé­lög,1,,,,,
Tap gegn Frakklandi og Ísland í um­spil,0,,,,,
Nor­eg­ur lagði Sviss,1,,,,,
„Auðvitað vilj­um við vinna fót­bolta­leiki“,1,,,,,
Völl­ur­inn var geggjaður,0,,,,,
Ætlum okk­ur sigra á EM,2,,,,,
Fengu samt ekki eitt ein­asta gula spjald,1,,,,,
Við tök­um þær bara á EM,1,,,,,
Ótrú­lega spennt­ar fyr­ir EM,2,,,,,
Hvað skýr­ir gríðarlega hækk­un á súkkulaðiaf­urðum?,1,,,,,
„Þetta á nátt­úru­lega ekki að ger­ast“,1,,,,,
Göng­um lengst Norður­landa í upp­sagn­ar­vernd,1,,,,,
Franskt þyrlumóður­skip á Íslandi,1,,,,,
Tóm­leg­ar hill­ur í nýju frí­höfn­inni,1,,,,,
Ástæða til að hafa áhyggj­ur?,0,,,,,
Gæti orðið skylda að taka við reiðufé,1,,,,,
Jó­hann Berg ekki með gegn Skot­um,1,,,,,
Val­ur fær efni­leg­an leik­mann KA,2,,,,,
VÆB-bræður fengu sér tákn­rænt táttú,1,,,,,
Útgjöld til hernaðar- og varn­ar­mála aukast um all­an heim,1,,,,,
Hild­ur Guðna­dótt­ir val­inn hátíðarlistamaður,1,,,,,
Meira en 60% telja of marga fá hér hæli,0,,,,,
Ein­hvern skítak­ulda á Íslandi,1,,,,,
„Nátt­úr­an er upp­spretta æv­in­týra“,2,,,,,
Sæv­ar kallaður í landsliðshóp­inn,1,,,,,
KA sit­ur hjá í fyrstu um­ferðinni,0,,,,,
„Ekk­ert hrun að eiga sér stað“ - Gistinótt­um fjölg­ar,2,,,,,
Horn­spyrnu­markið var ekki nóg,0,,,,,
Nýi Laug­ar­dalsvöll­ur­inn upp á tíu,1,,,,,
Þurf­um að elska ís­lenskt veður,1,,,,,
„Hvers vegna kýs ís­lensk rík­is­stjórn að þegja?“,1,,,,,
Há­leitt mark­mið að vinna Frakk­land,1,,,,,
Ísland skrifaði ekki und­ir ákall til MDE,1,,,,,
Ísland mæt­ir Dan­mörku í sept­em­ber,1,,,,,
Þær nenna ekk­ert að spila í þessu veðri,0,,,,,
Maí­mánuður­inn sló öll hita­met,1,,,,,
Gísli Matt: „Lang­ar að klára þetta vel og fal­lega“,2,,,,,
Há­kon íhug­ar stöðu sína,1,,,,,
Grím­ur: Þol­in­mæðin virðist hafa minnkað,1,,,,,
„Ég held að þetta hafi gert okk­ur að miklu sterk­ara pari“,2,,,,,
Lög­regl­an lokaði göt­um fyr­ir æsta aðdá­end­ur Birn­is,1,,,,,
Tap í síðasta leik í Andorra,0,,,,,
Fyrstu verðlaun­in í tenn­is,1,,,,,
Eyk­ur skiln­ing á sér­stöðu Íslands,1,,,,,
Ísland vann Georgíu í spennu­leik,2,,,,,
Jafnt hjá Íslandi í Þránd­heimi,1,,,,,
Erfitt hjá Elísa­betu gegn heims­meist­ur­un­um,0,,,,,
Svekkj­andi að fá bara eitt stig,0,,,,,
„Í raun­inni töpuðum við tveim­ur stig­um“,0,,,,,
Regl­ur Hafró lyk­ill að sjálf­bærni,1,,,,,
Von­ar­stjörn­ur þjóðar­inn­ar,2,,,,,
Vega­gerðin á ekki að sinna álestri,1,,,,,
Rysk­ing­ar milli mót­mæl­enda (Mynd­skeið),1,,,,,
Ísland endaði með 26 gull­verðlaun,1,,,,,
Það sem kem­ur ferðamönn­um helst á óvart við Ísland,1,,,,,
Íslandi fagnað í Osaka,2,,,,,
Stóriðja sem stoð grænn­ar orku,1,,,,,
Gunn­ar Björns­son hætt­ir sem for­seti skák­sam­bands­ins,1,,,,,
Aust­ur­ríki hafði bet­ur í Digra­nesi,2,,,,,
Vel á ann­an tug millj­arða í auk­inn kostnað,2,,,,,
Fyr­ir land og þjóð,1,,,,,
Silf­ur í liðakeppni kvenna,1,,,,,
Fann­dís kem­ur inn í landsliðshóp­inn,1,,,,,
166 millj­ón­ir horfðu á keppn­ina,1,,,,,
Heim­sóttu Úkraínu og und­ir­strika stuðning Íslands,1,,,,,
Börn til­nefna besta menn­ing­ar­efnið,2,,,,,
Seg­ir kröfu um ís­lenskukunn­áttu raun­hæfa,1,,,,,
Heim­sótti bak­ara­sýn­ing­una í Düs­seldorf,1,,,,,
Halla skor­ar á kon­ur í Jap­an,2,,,,,
Góð teikn á lofti en menn eru hik­andi,1,,,,,
Tvö­fald­ur ís­lensk­ur sig­ur í skot­fimi (mynd­skeið),2,,,,,
Áslaug jafnaði seint gegn Skot­um,1,,,,,
Níu verðlaun í sundi í Andorra í dag,1,,,,,
Tvö gull í frjálsíþrótt­un­um í dag,2,,,,,
„Frá­bært veiðisum­ar framund­an“,2,,,,,
Stefndi í árekst­ur mót­mæl­enda á Aust­ur­velli,0,,,,,
„Vild­um slútta skóla­ár­inu al­menni­lega“,1,,,,,
Fern gull­verðlaun og fern silf­ur­verðlaun á loka­deg­in­um,1,,,,,
Mik­ill mun­ur á gæðum mak­ríls,1,,,,,
Slags­mál á hliðarlín­unni vöktu mikla at­hygli,0,,,,,
Fjór­ar breyt­ing­ar á ís­lenska liðinu,1,,,,,
Seg­ir Miðflokk­inn hafa hags­muni af óbreyttu ástandi,1,,,,,
Stríð Birgittu og Enoks gert upp,0,,,,,
Erna og Haf­steinn fána­ber­ar Íslands í kvöld,1,,,,,
"Tíma­frek, þung og um­fangs­mik­il",0,,,,,
Besta ákvörðun fer­ils­ins,2,,,,,
Gunn­hild­ur Arna keypti út­sýn­is­hús í Kópa­vogi,1,,,,,
Bolli sveik besta vin sinn: „Ekki múkk“,1,,,,,
Greiðslu­byrði fyr­ir­tækja auk­ist mikið,1,,,,,
Öflug sveit Íslands í Andorra,2,,,,,
Halla hitti leiðtoga Jap­ans,1,,,,,
Svona endaði ís­lensk hönn­un í fata­skáp Dra­ke: „Frek­ar stórt“,1,,,,,
Töpuðu fyr­ir San Marínó í fyrsta leik,0,,,,,
Halla hitti Jap­an­skeis­ara,1,,,,,
Yf­ir­burðasig­ur ís­lensku sveit­ar­inn­ar,2,,,,,
Fyrsti sig­ur Íslands,2,,,,,
Flest­ar um­sagn­ir nei­kvæðar,0,,,,,
„Von­arglæta“ eft­ir hót­an­ir Trumps um Græn­land,0,,,,,
Snorri með besta tím­ann í Andorra,1,,,,,
"Íhuga að verja 1,5% lands­fram­leiðslu í varn­ar­mál",1,,,,,
Byrja sum­arið á „eyj­unni fögru“,1,,,,,
Jón Jóns­son: „Fer ekki leynt með að ég ætlaði ekki þarna inn!“,1,,,,,
Metnaðarlít­il fjár­mála­áætl­un,1,,,,,
Schengen-sam­starfið voru mis­tök,0,,,,,
Dóm­ur: Seg­ir bók El­izu Reid slungna spennu­sögu,1,,,,,
Beiðni Oscars synjað: Þarf að yf­ir­gefa landið,1,,,,,
Raf­mynt­ir hreyfst hraðast eigna­flokka,1,,,,,
Svipuð – jafn­vel betri veiði en í fyrra,2,,,,,
Betri leið til að stýra blóðþynn­ingu,2,,,,,
Ólög­legt en látið liggja af­skipta­laust,0,,,,,
Frakk­land vann gull og ís­lensku stelp­urn­ar heilluðu alla upp úr skón­um,2,,,,,
Ítal­irn­ir tveir sem bjuggu til nýja há­lend­is­leið,1,,,,,
Kristrún eins og leir í hönd­um Þor­gerðar,0,,,,,
Um nauðsyn umbreyt­ing­ar í átt að vel­sæld­ar­hag­kerfi,1,,,,,
„Á því bera stjórn­mála­menn alla ábyrgð“,1,,,,,
Kjarn­orka kem­ur ekki til greina,1,,,,,
Vill að rödd þjóðar fái að heyr­ast,1,,,,,
Ætlar ekki að blanda sér í sveit­ar­stjórn­ar­mál­in,1,,,,,
Komi ekki til greina að slíta sam­bandi við Ísra­el,1,,,,,
„Byrja með al­veg óskrifað blað“,1,,,,,
Þor­gerður ræddi tveggja ríkja lausn í Madríd,1,,,,,
Þyrla og björg­un­ar­sveit kölluð út,1,,,,,
„Heims­mynd sem ætti að vera bönnuð börn­um“,0,,,,,
Tékk­neski flug­her­inn kem­ur á morg­un,1,,,,,
EES-rík­in og ESB efla sam­starf á sviði ör­ygg­is­mála,1,,,,,
Þetta var hálfóraun­veru­legt,0,,,,,
For­sæt­is­ráðherra fundaði á flug­velli,1,,,,,
Mik­il af­föll í árs­byrj­un,0,,,,,
Ísland löðrandi í fortíðarþrá,1,,,,,
Ísland í riðli í Stutt­g­art á HM - mæt­ir tveim­ur Evr­ópuþjóðum,1,,,,,
Hvorki Íslend­ing­ur né ferðamaður,1,,,,,
Mót­mæla aðgerðal­eysi vegna Palestínu,0,,,,,
Strák­um boðið í fyrsta sinn,1,,,,,
Þróa þriggja millj­arða hót­elkeðju,1,,,,,
Tutt­ugu og þrír sér­fræðing­ar út­skrifaðir,1,,,,,
Dune og Superg­irl í tök­um á Íslandi í ár,1,,,,,
„Það tók ekki 19 mánuði að fá aðgerðir fyr­ir Úkraínu“,1,,,,,
Biggi bak­ari svitnaði við sím­tal: „Ertu viss um að þú vilj­ir það?“,1,,,,,
Dúx og semídúx lærðu ís­lensku frá grunni með námi,1,,,,,
Þver­tek­ur fyr­ir upp­töku ut­an­rík­is­stefnu ESB,1,,,,,
Hætta við millj­arða króna mál­sókn gegn Eim­skip­um,1,,,,,
Úkraína fær mesta at­hygli,2,,,,,
Halla í Jap­an,1,,,,,
Veik­b­urða hluta­bréfa­markaður áhyggju­efni,0,,,,,
Ung­frú Ísland fær níu,1,,,,,
Íslensk­ar stjörn­ur flykkj­ast til Jap­an með Höllu T,1,,,,,
Slæmt að hafa ábyrgð en eng­in völd,0,,,,,
Ísland fékk þrenn gull­verðlaun í Höll­inni,1,,,,,
Bar­átt­an hefst: Inn­an við ár í kosn­ing­ar,1,,,,,
Em­ilí­ana Torr­ini og Vík­ing­ur Heiðar til­nefnd,1,,,,,
Siggi Storm­ur: „Fólk er al­veg að fara á lím­ing­un­um“,0,,,,,
Björg­vin Franz og Berg­lind hvort í sína átt­ina,1,,,,,
„Ísland er best í heimi í jafn­rétti“ – nema á einu lyk­ilsviði,1,,,,,
Ský­in föðmuðu landið,2,,,,,
Lang­tíma­úr­bæt­ur þurfi vegna bik­blæðinga,0,,,,,
„Mér finnst þetta ekki skít­ur úr hnefa“,1,,,,,
Upp­sagn­ir komi til vegna breyttra áherslna,1,,,,,
Landsliðsmaður­inn skipt­ir um fé­lag,1,,,,,
Al­menn­ing­ur ber alltaf kostnaðinn,1,,,,,
Unn­steinn þurfti að vera inni í tvær vik­ur á Teneri­fe,1,,,,,
„Við get­um ekki setið leng­ur þögul hjá“,1,,,,,
Arn­ar: Erfitt að skilja hann eft­ir úti,0,,,,,
Chel­sea Handler ánægð með Íslands­dvöl­ina,2,,,,,
„Án vinnuaðstöðu verður eng­in sköp­un“,1,,,,,
Full­trú­ar UEFA gengu út af þingi FIFA,1,,,,,
Eurovisi­on í Kópa­vogi 2026?,1,,,,,
„Af­leit hug­mynd“ að ganga ESB á hönd,1,,,,,
Flytti til Íslands ef hann yf­ir­gæfi Eist­land,1,,,,,
Ísra­elska söng­kon­an kall­ar eft­ir at­kvæðum á ís­lensku,1,,,,,
Hug­ur­inn er ein­hvern veg­inn að blekkja mann,0,,,,,
Beint: Aust­ur­ríki hirti gullið af Sví­um,1,,,,,
Fólk ekki sam­mála um úr­slit­in,0,,,,,
Ísland upp um sex sæti eft­ir flutn­ing­inn,2,,,,,
Ríf­andi stemn­ing í Eurovisi­on-veisl­um víða,2,,,,,
Fékk kveðju frá koll­eg­um í lög­regl­unni,1,,,,,
Ísland fékk 33 stig,1,,,,,
Aust­ur­ríki vann Eurovisi­on,2,,,,,
Tveir látn­ir eft­ir að segl­skip sigldi á Brook­lyn-brúna,1,,,,,
Þessi lönd gáfu Íslandi stig,1,,,,,
Ísland í 6. sæti í undan­keppn­inni,1,,,,,
Gefa saunu í til­efni af Eurovisi­on,1,,,,,
Þúsund­ir gesta koma sjó­leiðina,1,,,,,
Ómönnuð eft­ir­lits­flug­vél Banda­ríkja­hers á Íslandi,1,,,,,
